file,error_type,field_or_value,count
cannon_n_m_lv1_typed_74a,undefined_token,__order_index,2
2hsword_n_e_idf5u3_65a,undefined_token,__order_index,2
2hsword_n_u1_46a,undefined_token,__order_index,2
world_cash_keyblade_s6ev_65a_d,undefined_token,__order_index,2
IDShulackShip02_harp_U_63a,undefined_token,__order_index,2
npc_sword_n_r_10,undefined_token,__order_index,2
harp_d_n_l1_q_50a,undefined_token,__order_index,2
cannon_n_l1_47a,undefined_token,__order_index,2
test_gun_n_u1_64a,undefined_token,__order_index,2
npc_sword_n_r_11,undefined_token,__order_index,2
sword_n_q_m_77a,undefined_token,__order_index,2
cannon_n_l1_47b,undefined_token,__order_index,2
npc_sword_n_r_12,undefined_token,__order_index,2
dagger_d_n_r2_30a,undefined_token,__order_index,2
npc_sword_n_r_13,undefined_token,__order_index,2
dagger_n_l1_r_45a,undefined_token,__order_index,2
npc_sword_n_r_14,undefined_token,__order_index,2
dagger_n_u_grow_up_sp_1st_30a,undefined_token,__order_index,2
dagger_n_u1_54b,undefined_token,__order_index,2
dagger_n_l1_r_45b,undefined_token,__order_index,2
mace_n_u1_45a,undefined_token,__order_index,2
polearm_d_d_l2_p_60a,undefined_token,__order_index,2
npc_sword_n_r_15,undefined_token,__order_index,2
dagger_n_l1_r_45c,undefined_token,__order_index,2
keyblade_d_a_l2_45a,undefined_token,__order_index,2
book_sp_d_l1_p_55a,undefined_token,__order_index,2
world_cash_keyblade_s6ev_65a_l,undefined_token,__order_index,2
harp_t_n_u1_40a_7day,undefined_token,__order_index,2
sword_d_a_r2_30a,undefined_token,__order_index,2
harp_d_n_u1_50d_cu,undefined_token,__order_index,2
npc_bow_HD01a_65a,undefined_token,__order_index,2
bow_n_r1_s_44a,undefined_token,__order_index,2
sword_v_m3_q_65a,undefined_token,__order_index,2
KN_MovingStance_G1,undefined_token,toggle_id,3
npc_staff_a07ad_01,undefined_token,__order_index,2
test_staff_n_m1_65a,undefined_token,__order_index,2
KN_MovingStance_G2,undefined_token,toggle_id,3
test_sword_n_e1_58a,undefined_token,__order_index,2
2hsword_sp_d_l1_p_55a,undefined_token,__order_index,2
KN_MovingStance_G3,undefined_token,toggle_id,3
2hsword_d_n_u1_nc_41a,undefined_token,__order_index,2
KN_MovingStance_G4,undefined_token,toggle_id,3
world_staff_n_e1_nq_60b_cln,undefined_token,__order_index,2
KN_MovingStance_G5,undefined_token,toggle_id,3
2hsword_d_n_u1_nc_41c,undefined_token,__order_index,2
gururu_mace_01,undefined_token,__order_index,2
npc_sword_w07a_01a,undefined_token,__order_index,2
2hsword_d_sp_devanion_u_55a,undefined_token,__order_index,2
KN_MovingStance_G6,undefined_token,toggle_id,3
2hsword_n_u1_n_65a,undefined_token,__order_index,2
sword_idlc1_sp_lv1_e_55a,undefined_token,__order_index,2
cannon_n_e1_pc_65a_new,undefined_token,__order_index,2
gun_d_a_m2_65a,undefined_token,__order_index,2
bow_e_idlf1_master_50a,undefined_token,__order_index,2
KN_MovingStance_G7,undefined_token,toggle_id,3
2hsword_n_u1_n_65b,undefined_token,__order_index,2
book_n_c2_a_39a,undefined_token,__order_index,2
KN_MovingStance_G8,undefined_token,toggle_id,3
2hsword_n_u1_n_65c,undefined_token,__order_index,2
book_n_c2_a_39b,undefined_token,__order_index,2
harp_n_m3_ideternity01_4set_75a,undefined_token,__order_index,2
KN_MovingStance_G9,undefined_token,toggle_id,3
book_n_c2_a_39c,undefined_token,__order_index,2
harp_d_n_l1_35a,undefined_token,__order_index,2
gun_d_a_m2_65d,undefined_token,__order_index,2
npc_keyblade_devanion_65a,undefined_token,__order_index,2
mace_n_r0_q_24a,undefined_token,__order_index,2
harp_d_n_l1_35b,undefined_token,__order_index,2
mace_a_m_pr_pve,undefined_token,__order_index,2
npc_keyblade_devanion_65b,undefined_token,__order_index,2
harp_d_n_l1_35c,undefined_token,__order_index,2
gun_d_n_l1_50b,undefined_token,__order_index,2
gun_d_a_em_65a_li,undefined_token,__order_index,2
gun_d_n_l1_50c,undefined_token,__order_index,2
bow_n_u1_nq_60a,undefined_token,__order_index,2
npc_2hsword_idere_01a,undefined_token,__order_index,2
item_potion_invincible,undefined_token,status_fx_slot_lv,3
dagger_UP_Long_E_p_65a,undefined_token,__order_index,2
2hsword_n_u2_a_50a,undefined_token,__order_index,2
keyblade_n_r2_p_40a,undefined_token,__order_index,2
polearm_n_r1_14a,undefined_token,__order_index,2
2hsword_n_u2_a_50b,undefined_token,__order_index,2
keyblade_a_m2_65b_hi,undefined_token,__order_index,2
polearm_n_r1_14b,undefined_token,__order_index,2
orb_n_u1_s_52a,undefined_token,__order_index,2
mace_d_n_l1_nc_41a,undefined_token,__order_index,2
gun_d_n_l1_50g,undefined_token,__order_index,2
polearm_n_r1_14c,undefined_token,__order_index,2
Highdeva_earth_G2_Proc,undefined_token,status_fx_slot_lv,3
gun_n_e1_a_60a,undefined_token,__order_index,2
sword_n_u1_nc_46a,undefined_token,__order_index,2
mace_d_d_l2_p_40a,undefined_token,__order_index,2
sword_n_u1_nc_46c,undefined_token,__order_index,2
2hsword_d_n_l1_c_41a,undefined_token,__order_index,2
test_polearm_n_m2_70a,undefined_token,__order_index,2
mace_a_m_pr_pvp,undefined_token,__order_index,2
orb_d_a_u2_65a,undefined_token,__order_index,2
2hsword_t_n_u1_40a_14day,undefined_token,__order_index,2
orb_d_n_l0_q_45a,undefined_token,__order_index,2
sword_d_n_l1_55a,undefined_token,__order_index,2
npc_sword_p04a_01a,undefined_token,__order_index,2
npc_2hsword_W03a_01,undefined_token,__order_index,2
dagger_d_g_16a,undefined_token,__order_index,2
npc_sword_p04a_01b,undefined_token,__order_index,2
harp_d_n_l1_35r,undefined_token,__order_index,2
gun_n_r1_p_20a,undefined_token,__order_index,2
dagger_d_n_r0_c_36a,undefined_token,__order_index,2
gun_d_n_l1_50r,undefined_token,__order_index,2
orb_d_n_l2_p_40a,undefined_token,__order_index,2
cannon_n_u0_q_55a,undefined_token,__order_index,2
bow_n_r0_c_16a,undefined_token,__order_index,2
CS_Blessing_G2_sys,undefined_token,status_fx_slot_lv,3
world_event_staff_a_m_ch_75a,undefined_token,__order_index,2
npc_book_p05a,undefined_token,__order_index,2
book_d_n_l2_p_55a,undefined_token,__order_index,2
mace_n_r1_a_42a,undefined_token,__order_index,2
world_event_staff_d_a_m_pr_75a,undefined_token,__order_index,2
world_cash_changeskin_staff_d_n_u1_35b,undefined_token,__order_index,2
world_cash_changeskin_sword_n_e1_n_65c,undefined_token,__order_index,2
mace_n_r1_a_42b,undefined_token,__order_index,2
npc_gun_best_01,undefined_token,__order_index,2
sword_n_c1_c_41a,undefined_token,__order_index,2
book_n_r1_nc_21a,undefined_token,__order_index,2
mace_n_r1_a_42c,undefined_token,__order_index,2
cannon_n_m_ab1_high_71a,undefined_token,__order_index,2
2hsword_n_r1_nc_26a,undefined_token,__order_index,2
M_Fireball_B002_1_1,undefined_token,is_familiar_skill,3
dagger_d_l1_p_40a,undefined_token,__order_index,2
bow_m2_idyun_65a,undefined_token,__order_index,2
npc_staff_craft_01,undefined_token,__order_index,2
npc_keyblade_hd02b_75a,undefined_token,__order_index,2
keyblade_n_m_lv3_typea_77a,undefined_token,__order_index,2
keyblade_a_r2_35a,undefined_token,__order_index,2
orb_n_l1_53a,undefined_token,__order_index,2
orb_d_n_c_38a,undefined_token,__order_index,2
bow_n_l1_a_48a,undefined_token,__order_index,2
sword_u_idlf1_master_50a,undefined_token,__order_index,2
world_mace_n_m_idunderrune_65a,undefined_token,__order_index,2
npc_bow_w05cd_65a,undefined_token,__order_index,2
bow_n_l1_a_48b,undefined_token,__order_index,2
polearm_n_l1_a_38a,undefined_token,__order_index,2
FI_DefenseMode_G1,undefined_token,toggle_id,3
world_mace_n_m_idunderrune_65b,undefined_token,__order_index,2
bow_n_l1_a_48c,undefined_token,__order_index,2
polearm_n_l1_a_38b,undefined_token,__order_index,2
mace_n_l1_c_46c,undefined_token,__order_index,2
polearm_n_l1_a_38c,undefined_token,__order_index,2
2hsword_d_n_r1_55a,undefined_token,__order_index,2
npc_2hsword_lowgod_01,undefined_token,__order_index,2
book_d_n_r0_c_46a,undefined_token,__order_index,2
mace_e_idseal_pr_65a,undefined_token,__order_index,2
mace_DR_E_p_65a,undefined_token,__order_index,2
harp_n_c1_13a,undefined_token,__order_index,2
npc_bow_d_ldf5q_01,undefined_token,__order_index,2
2hsword_n_e_gab1_n_65a,undefined_token,__order_index,2
book_d_n_c_13a,undefined_token,__order_index,2
event_orb_d_v_m3_q_65a,undefined_token,__order_index,2
2hsword_n_e_gab1_n_65b,undefined_token,__order_index,2
harp_d_n_u2_p_58a,undefined_token,__order_index,2
cannon_d_n_l1_30a,undefined_token,__order_index,2
staff_n_l_f6costume_66a,undefined_token,__order_index,2
dagger_n_e_ldf4_ad_65a,undefined_token,__order_index,2
cannon_d_n_l1_30b,undefined_token,__order_index,2
world_cash_changeskin_book_n_l1_q_56a,undefined_token,__order_index,2
cannon_d_n_l1_30c,undefined_token,__order_index,2
cannon_n_u1_25a,undefined_token,__order_index,2
harp_d_a_u2_35a,undefined_token,__order_index,2
cannon_n_m2_idf6_lap_69a,undefined_token,__order_index,2
cannon_n_u1_25b,undefined_token,__order_index,2
npc_staff_idtiamat01h_65a,undefined_token,__order_index,2
keyblade_n_c2_p_25a,undefined_token,__order_index,2
harp_d_l2_p_50a,undefined_token,__order_index,2
sword_a_l2_25a,undefined_token,__order_index,2
cash_orb_chageskin_02a,undefined_token,__order_index,2
cash_orb_chageskin_02b,undefined_token,__order_index,2
cannon_d_n_e1_p_58a,undefined_token,__order_index,2
gun_n_e_tdefence_65a,undefined_token,__order_index,2
keyblade_d_n_u0_q_35a,undefined_token,__order_index,2
keyblade_d_n_l1_r_30a,undefined_token,__order_index,2
drakanf_mace_01,undefined_token,__order_index,2
keyblade_d_n_l1_r_30b,undefined_token,__order_index,2
test_special_slot_bow_01,undefined_token,__order_index,2
npc_2hsword_a_a05d_01,undefined_token,__order_index,2
keyblade_d_n_l1_r_30c,undefined_token,__order_index,2
test_special_slot_bow_02,undefined_token,__order_index,2
mace_d_n_r1_p_15a_event,undefined_token,__order_index,2
test_special_slot_bow_03,undefined_token,__order_index,2
book_n_u1_p_35a,undefined_token,__order_index,2
mace_n_u1_nq_60a,undefined_token,__order_index,2
gun_d_n_r1_nc_21a,undefined_token,__order_index,2
polearm_d_n_l1_nc_26a,undefined_token,__order_index,2
orb_n_e_idruneweapon_rep01,undefined_token,__order_index,2
mace_n_u1_nq_60b,undefined_token,__order_index,2
gun_n_e_77a,undefined_token,__order_index,2
bow_d_a_m2_65e_hi,undefined_token,__order_index,2
book_n_u1_h_44a,undefined_token,__order_index,2
harp_d_n_r2_40a,undefined_token,__order_index,2
bow_m2_idtiamat_65a,undefined_token,__order_index,2
mystery_orb_d_a_e2_55a,undefined_token,__order_index,2
owllaupolearm_01,undefined_token,__order_index,2
harp_d_a_em_65a_up,undefined_token,__order_index,2
sword_d_a_u2_55a,undefined_token,__order_index,2
book_n_r1_29a,undefined_token,__order_index,2
world_cash_changeskin_bow_n_u2_q_55a,undefined_token,__order_index,2
bow_d_n_c_48a,undefined_token,__order_index,2
world_event_staff_idlc1_lv2_m_80a,undefined_token,__order_index,2
book_n_r1_29b,undefined_token,__order_index,2
cannon_d_n_c1_53a,undefined_token,__order_index,2
staff_n_u1_r_55a,undefined_token,__order_index,2
npc_polearm_w06L_65a,undefined_token,__order_index,2
world_cash_2hsword_padmasa_changeskin_01a,undefined_token,__order_index,2
book_d_n_u1_nc_41a,undefined_token,__order_index,2
book_n_r1_29c,undefined_token,__order_index,2
npc_2hsword_n_e_w05b_65a,undefined_token,__order_index,2
2hsword_n_u1_a_50a,undefined_token,__order_index,2
keyblade_n_r1_p_40a,undefined_token,__order_index,2
cannon_n_l1_48a,undefined_token,__order_index,2
test_gun_n_u1_65a,undefined_token,__order_index,2
book_d_n_u1_nc_41c,undefined_token,__order_index,2
cannon_n_l1_48b,undefined_token,__order_index,2
world_2hsword_n_m3_immortal_72a,undefined_token,__order_index,2
2hsword_d_n_r0_q_20a,undefined_token,__order_index,2
npc_book_w06a_65a,undefined_token,__order_index,2
npc_bow_hd02a_01a,undefined_token,__order_index,2
sword_n_e1_58a,undefined_token,__order_index,2
2hsword_idlc1_lv0_e_80a,undefined_token,__order_index,2
book_n_r0_q_36a,undefined_token,__order_index,2
book_n_l2_32a,undefined_token,__order_index,2
orb_n_r1_c_21a,undefined_token,__order_index,2
dagger_n_u1_55c,undefined_token,__order_index,2
mace_d_a_l2_25a,undefined_token,__order_index,2
harp_legion_d_n_c1_10a,undefined_token,__order_index,2
mace_d_d_l1_p_40a,undefined_token,__order_index,2
bow_n_l1_p_25a,undefined_token,__order_index,2
dagger_n_u1_55d,undefined_token,__order_index,2
npc_harp_ha_housing01a_01,undefined_token,__order_index,2
2hsword_d_n_l0_c_41a,undefined_token,__order_index,2
dagger_n_u1_55e,undefined_token,__order_index,2
harp_n_r1_39a,undefined_token,__order_index,2
book_d_a_u2_60a,undefined_token,__order_index,2
dagger_n_u1_55f,undefined_token,__order_index,2
harp_n_r1_39b,undefined_token,__order_index,2
book_d_a_u2_60b,undefined_token,__order_index,2
harp_n_r1_39c,undefined_token,__order_index,2
gun_d_n_c1_28a,undefined_token,__order_index,2
book_d_a_u2_60c,undefined_token,__order_index,2
mace_n_c2_p_50a,undefined_token,__order_index,2
npc_cannon_U001d_01,undefined_token,__order_index,2
polearm_a_m2_65a_hi,undefined_token,__order_index,2
orb_d_n_l1_p_40a,undefined_token,__order_index,2
cannon_d_a_u2_30a,undefined_token,__order_index,2
orb_d_n_r2_25a,undefined_token,__order_index,2
cannon_d_a_u2_30b,undefined_token,__order_index,2
book_d_n_l1_p_55a,undefined_token,__order_index,2
dagger_n_m2_ideternity02_base_80a,undefined_token,__order_index,2
harp_d_n_l1_36a,undefined_token,__order_index,2
mace_PvP_em_p_65a,undefined_token,__order_index,2
gun_d_n_l1_51a,undefined_token,__order_index,2
gun_n_r2_43a,undefined_token,__order_index,2
bow_sp_n_u2_p_55a,undefined_token,__order_index,2
world_event_staff_n_u1_44a,undefined_token,__order_index,2
dagger_d_n_l2_p_45a,undefined_token,__order_index,2
cannon_n_u1_p_50a,undefined_token,__order_index,2
bow_n_r1_49a,undefined_token,__order_index,2
keyblade_n_c2_a_49a,undefined_token,__order_index,2
world_harp_n_u0_21a,undefined_token,__order_index,2
sword_d_m_sc_as_75a,undefined_token,__order_index,2
bow_n_r1_49b,undefined_token,__order_index,2
keyblade_n_c2_a_49b,undefined_token,__order_index,2
bow_n_r1_49c,undefined_token,__order_index,2
keyblade_n_c2_a_49c,undefined_token,__order_index,2
mace_n_l0_c_46a,undefined_token,__order_index,2
npc_bow_w04cd_65a,undefined_token,__order_index,2
staff_n_l1_nc_31a,undefined_token,__order_index,2
harp_idlc1_lv1_m_80a,undefined_token,__order_index,2
orb_n_l1_nq_57a,undefined_token,__order_index,2
dagger_d_n_l1_27a,undefined_token,__order_index,2
harp_n_m3_ideternity02_1set_80a,undefined_token,__order_index,2
world_cannon_n_m2_starweapon4_71a,undefined_token,__order_index,2
orb_n_m_lv3_typec_77a,undefined_token,__order_index,2
bow_t_n_u1_40a,undefined_token,__order_index,2
harp_d_n_u1_p_58a,undefined_token,__order_index,2
npc_staff_tegrak_01,undefined_token,__order_index,2
world_cash_orb_s8ev_80a,undefined_token,__order_index,2
sword_d_n_r1_c_36a,undefined_token,__order_index,2
harp_d_l1_p_50a,undefined_token,__order_index,2
event_gun_devasday_changeskin_01a,undefined_token,__order_index,2
dagger_d_n_u1_50b,undefined_token,__order_index,2
dagger_d_n_u1_50d,undefined_token,__order_index,2
harp_n_l1_q_50a,undefined_token,__order_index,2
bow_e_cc_61a,undefined_token,__order_index,2
harp_idlc1_lv2_m_80a,undefined_token,__order_index,2
world_changeskin_harp_innova_02a_15days,undefined_token,__order_index,2
staff_d_n_r0_c_36a,undefined_token,__order_index,2
staff_n_u1_q_50a,undefined_token,__order_index,2
harp_n_e_idf5u3_65a,undefined_token,__order_index,2
gun_n_l1_39a,undefined_token,__order_index,2
gun_n_l1_39b,undefined_token,__order_index,2
2hsword_d_u_cc_56a,undefined_token,__order_index,2
keyblade_d_n_l1_nc_41a,undefined_token,__order_index,2
npc_book_n_m_starweapon4_65a,undefined_token,__order_index,2
gun_a_r2_60a,undefined_token,__order_index,2
dagger_n_e2_p_60a,undefined_token,__order_index,2
dagger_n_u0_50a,undefined_token,__order_index,2
gun_n_e1_pvp_55a,undefined_token,__order_index,2
staff_m_ldf5_nmd_65a,undefined_token,__order_index,2
staff_n_u1_50a,undefined_token,__order_index,2
event_2hsword_d_a_e2_65c_01,undefined_token,__order_index,2
world_2hsword_a_m2_65a,undefined_token,__order_index,2
book_n_m_idvritrabase_65a,undefined_token,__order_index,2
dagger_n_e2_p_60b,undefined_token,__order_index,2
dagger_n_r2_37a,undefined_token,__order_index,2
harp_a_m2_65a_hi,undefined_token,__order_index,2
gun_n_e1_pvp_55b,undefined_token,__order_index,2
npc_bow_w04c_65a,undefined_token,__order_index,2
staff_m_ldf5_nmd_65b,undefined_token,__order_index,2
staff_n_u1_50b,undefined_token,__order_index,2
orb_d_n_u1_44a,undefined_token,__order_index,2
event_staff_a_e2_65c,undefined_token,__order_index,2
gun_d_a_u2_50a,undefined_token,__order_index,2
gun_d_a_u2_50b,undefined_token,__order_index,2
world_cash_changeskin_sword_n_u1_44a,undefined_token,__order_index,2
book_n_l1_R_25a,undefined_token,__order_index,2
book_n_c_18a,undefined_token,__order_index,2
world_changeskin_harp_ncw_02a_5hours,undefined_token,__order_index,2
cannon_n_r2_53a,undefined_token,__order_index,2
gun_d_n_c2_p_55a,undefined_token,__order_index,2
polearm_n_r1_61a,undefined_token,__order_index,2
sword_m_idelemental_65a,undefined_token,__order_index,2
2hsword_d_a_l2_30a,undefined_token,__order_index,2
book_n_l1_R_25b,undefined_token,__order_index,2
rakshaghost_staff_01,undefined_token,__order_index,2
book_n_l1_R_25c,undefined_token,__order_index,2
mace_d_a_m2_65a,undefined_token,__order_index,2
world_cash_gun_tiamat_changeskin_01a,undefined_token,__order_index,2
polearm_n_m_lv1_typeb_77a,undefined_token,__order_index,2
book_n_e_idf6_lap_68a,undefined_token,__order_index,2
harp_d_n_r2_p_55a,undefined_token,__order_index,2
polearm_n_m_lv2_typec_74a,undefined_token,__order_index,2
world_cash_2hsword_lovelyhero_changeskin_01a_30days,undefined_token,__order_index,2
mace_d_a_m2_65d,undefined_token,__order_index,2
test_bow_n_e1_58a,undefined_token,__order_index,2
2hsword_d_n_l2_p_58a,undefined_token,__order_index,2
orb_n_r0_c_21a,undefined_token,__order_index,2
keyblade_n_r1_14a,undefined_token,__order_index,2
harp_d_n_l0_31a,undefined_token,__order_index,2
cannon_n_u1_q_57a,undefined_token,__order_index,2
2hsword_a_r2_45a,undefined_token,__order_index,2
keyblade_n_r1_14b,undefined_token,__order_index,2
book_n_m_lv3_typea_80a,undefined_token,__order_index,2
keyblade_n_r1_14c,undefined_token,__order_index,2
npc_gun_IDAb1_Heroes_01,undefined_token,__order_index,2
staff_d_a_e2_55a,undefined_token,__order_index,2
orb_n_m_lv2_typea_74a,undefined_token,__order_index,2
M_Storm_B004_1_1,undefined_token,is_familiar_skill,3
world_cash_sword_d_a_e2_54a,undefined_token,__order_index,2
world_cash_keyblade_ninja_changeskin_01a_15days,undefined_token,__order_index,2
cannon_d_n_l2_p_35a,undefined_token,__order_index,2
gun_d_n_r2_p_25a,undefined_token,__order_index,2
world_cash_mace_lovelyhero_changeskin_01a_30days,undefined_token,__order_index,2
